"X","focal_ID","focal_DOB","Date_Sampled","Genetic_Sex","Consensus_Sex","AGD_day13","AGD_age_10to15d","AGD_weight","AGD_tail_length","dam_ID","sire_ID","Genetic_LitterID_95CI","Genetic_LitterSize_95CI","Genetic_LitterID_80CI","Genetic_LitterSize_80CI","Social_LitterID","Social_LitterSize","Data_Type","Ind_Deathdate","sex.ratio.M","Density.DOB","Females.at.DOB","Season.DOB","Year_born","hairDate_1","hairDate_2","hairDate_3","Testo_pg.mg_1","Testo_pg.mg_2","Testo_pg.mg_3","Prog_pg.mg_1","Prog_pg.mg_2","Prog_pg.mg_3","Cort_pg.mg_1","Cort_pg.mg_2","Cort_pg.mg_3","AEA_ng.mg_1","AEA_ng.mg_2","AEA_ng.mg_3","AG2_ng.mg_1","AG2_ng.mg_2","AG2_ng.mg_3","OEA_ng.mg_1","OEA_ng.mg_2","OEA_ng.mg_3","Season.hair","sampleSeason_2","sampleSeason_3","closestPopCheck_hairSampling_1","closestPopCheck_hairSampling_2","closestPopCheck_hairSampling_3","Density.hair","Adults.at.hairSampling_2","Adults.at.hairSampling_3","Females.at.hairSampling_1","Females.at.hairSampling_2","Females.at.hairSampling_3","Date.1stLit","Age.1stLit","number_firstRepro","closestPopCheck_firstRepro","Density.1stLit","Females.at.firstRepro","motherCort","motherTesto","motherProg","motherAEA","mother2AG","motherOEA","motherPEA","motherSEA","motherSampleDate","Age_firstLit","closestPopCheck_hairSampling","Adults.at.hairSampling","Females.at.hairSampling","Age_last_seen","life.repro.success","life.repro.y.n","recruitment.y.n","Remarks","missing.tail.y.n","Testo","Year.Month_born","AGD.tail","AGD.weight","weight.tail","tail.day","Age.hair","closestPopCheck_1stLit","Females.at.1stLit","Season.1stLit","Date.Med.1stLit","Density.Med.1stLit","closestPopCheck_Med.1stLit","Females.at.Med.1stLit","Date.2months","Density.2months","closestPopCheck_Date.2months","Females.at.2months","Reproduction.y.n","Repro.onset","Date_last_seen_MM","Date_last_seen_PC","Date_death","Date_last_seen","Longevity"
9368,"'P000131146",2018-03-24,"2018-04-04","F","F",2,12,5.6,36,"'0007B0197D","'0007B1022E","'0007B0197D_C",1,"'0007B0197D_C",1,"2018040210_1",6,"P",NA,0,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.74,1.55,12.81,0.41,0.21,84.16,88.28,53.03,"2018-05-09",NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2018-03",-0.633474494357814,-1.03044116937509,1.04987935618722,-5.71752747179856,NA,NA,NA,NA,2018-08-06,454,2018-07-03,254,2018-05-23,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9373,"'P000131173",2018-03-30,"2018-04-11","F","F",2.6,13,4.9,42,"'0007B0D2BA","'0007B11EF7","'0007B0D2BA_A",3,"'0007B0D2BA_A",3,"2018040412_2",51,"P",NA,33.3333333333333,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.56,1.32,7.88,0.829,0.551,71402,71113,52006,"2018-03-23",NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-03",-0.391606450682418,-0.262442851073156,-0.706818517239528,-3.10855034842227,NA,NA,NA,NA,2018-08-12,454,2018-07-03,254,2018-05-29,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9375,"'P000131184",2018-03-30,"2018-04-11","F","F",2.4,13,5.5,41,NA,NA,NA,NA,NA,NA,"2018040913s_1",51,"P",NA,50.4589006555724,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-03",-0.531917791294984,-0.606441409617673,0.069297794998262,-4.10855034842227,NA,NA,NA,NA,2018-08-12,454,2018-07-03,254,2018-05-29,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9381,"'P000131202",2018-03-30,"2018-04-11","F","F",2.7,13,4.8,39,"'00079A086B","'0007B0FBCD","'00079A086B_A",7,"'00079A086B_A",7,"q",51,"P",NA,61.5384615384615,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9,0.25,6.63,0.41,0.16,57.21,40.78,36.18,"2018-05-09",NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-03",-0.112540472520116,-0.138443091315737,-0.278469580526157,-6.10855034842227,NA,NA,NA,NA,2018-08-12,454,2018-07-03,254,2018-05-29,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9392,"'P000131234",2018-03-30,"2018-04-11","F","F",2.3,12.5,4.3,38,"'000783B3CA","'0007B0D116",NA,NA,NA,NA,"2018040416_3",14,"P","2018-04-20",50.4589006555724,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,"no",NA,"no",NA,"2018-03",-0.452851813132682,-0.41844429252864,-0.602353268288366,-5.41303891011041,NA,NA,NA,NA,2018-08-12,454,2018-07-03,254,2018-05-29,311,2018-05-09,228,0,NA,NA,NA,2018-04-20,2018-04-20,21
9393,"'P000131235",2018-03-30,"2018-04-11","F","F",2.3,13,3.5,34,"'000757DF6E","'000799C59B","'000757DF6E_D",1,"'000757DF6E_D",1,"2018040417",14,"P","2018-06-13",0,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0,0,"no",NA,"no",NA,"2018-03",-0.214097175582947,-0.226446214469285,-0.697888019337202,-11.1085503484223,NA,NA,NA,NA,2018-08-12,454,2018-07-03,254,2018-05-29,311,2018-05-09,228,0,NA,NA,NA,2018-06-13,2018-06-13,75
9397,"'P000131259",2018-03-30,"2018-04-11","F","F",2.6,13,6.6,41,"'0007997225","'0007B10169",NA,NA,NA,NA,"2018040424_3",9,"P",NA,50.4589006555724,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-03",-0.331917791294984,-0.670438766949286,1.16929779499826,-4.10855034842227,NA,NA,NA,NA,2018-08-12,454,2018-07-03,254,2018-05-29,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9398,"'P000131260",2018-03-30,"2018-04-11","F","F",2.8,13,6.6,40,"'0007B0064E","'0007B10169","'0007B0064E_A",1,"'0007B0064E_A",1,"2018040424_3",9,"P",NA,20,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.18,0.45,9.35,0.59,0.34,88.21,77.73,56.84,"2018-05-09",NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-03",-0.0722291319075503,-0.470438766949286,1.34541410723605,-5.10855034842227,NA,NA,NA,NA,2018-08-12,454,2018-07-03,254,2018-05-29,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9399,"'P000131261",2018-03-30,"2018-04-11","F","F",2.5,13,5.8,40,"'0007B0064E","'0007B11C0D","'0007B0064E_A",1,"'0007B0064E_A",1,"2018040424_3",9,"P",NA,20,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.18,0.45,9.35,0.59,0.34,88.21,77.73,56.84,"2018-05-09",NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-03",-0.37222913190755,-0.578440688889931,0.545414107236053,-5.10855034842227,NA,NA,NA,NA,2018-08-12,454,2018-07-03,254,2018-05-29,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9403,"'P000131266",2018-03-31,"2018-04-11","F","F",2.2,12,5.5,38,"'0007996DBC","'0007B0CF3D","'0007996DBC_A",3,"'0007996DBC_A",3,"2018040428",5,"P",NA,83.3333333333333,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2018-03",-0.552851813132682,-0.806441409617673,0.597646731711635,-3.71752747179856,NA,NA,NA,NA,2018-08-13,252,2018-09-21,156,2018-05-30,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9406,"'P000131269",2018-03-29,"2018-04-11","F","F",3.9,14,7.8,48,"'0007B11EF4","'0007B11F1D","'0007B11EF4_C",5,"'0007B11EF4_C",5,"2018040407",11,"P",NA,20,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no",NA,"no",NA,"2018-03",0.550261592992978,0.341564115961682,1.13648360933373,-0.499573225045991,NA,NA,NA,NA,2018-08-11,454,2018-07-03,254,2018-05-28,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9407,"'P000131270",2018-03-29,"2018-04-11","F","F",2.9,14,5.7,43,"'0007B11EF4","'0007B11F1D","'0007B11EF4_C",5,"'0007B11EF4_C",5,"2018040407",11,"P",NA,20,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no",NA,"no",NA,"2018-03",-0.151295110069852,-0.154440929132512,-0.0829348294773194,-5.49957322504599,NA,NA,NA,NA,2018-08-11,454,2018-07-03,254,2018-05-28,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9409,"'P000131272",2018-03-29,"2018-04-11","F","F",3,14,7.6,47,"'00079A5EAE","'0007B11F1D","'00079A5EAE_A",3,"'00079A5EAE_A",3,"2018040407",11,"P",NA,75,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.27,1.65,7.24,0.3,0.35,85.3,98.2,46.84,"2018-05-09",NA,NA,NA,NA,73,0,0,"no",NA,"no",NA,"2018-03",-0.290049747619588,-0.51043636452348,1.11259992157152,-1.49957322504599,NA,NA,NA,NA,2018-08-11,454,2018-07-03,254,2018-05-28,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9410,"'P000131274",2018-03-29,"2018-04-11","F","F",3.3,14,7.8,49,"'0007B11EF4","'0007B11F1D","'0007B11EF4_C",5,"'0007B11EF4_C",5,"2018040407",11,"P",NA,20,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no",NA,"no",NA,"2018-03",-0.109427066394456,-0.258435884038319,0.960367297095935,0.500426774954009,NA,NA,NA,NA,2018-08-11,454,2018-07-03,254,2018-05-28,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9411,"'P000131275",2018-03-29,"2018-04-11","F","F",2.8,14,6.5,44,"'0007B11EF4","'0007B11F1D","'0007B11EF4_C",5,"'0007B11EF4_C",5,"2018040407",11,"P",NA,20,207,127,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no",NA,"no",NA,"2018-03",-0.310983769457286,-0.446439007191867,0.54094885828489,-4.49957322504599,NA,NA,NA,NA,2018-08-11,454,2018-07-03,254,2018-05-28,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9412,"'P000131287",2018-04-06,"2018-04-18","F","F",2.7,12.5,6.1,43,"'0007B0FD18","'0007B0FBCD","'0007B0FD18_A",2,"'0007B0FD18_A",2,"2018040914",15,"P",NA,38.4615384615385,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-04",-0.351295110069852,-0.450439968162189,0.31706517052268,-0.413038910110416,NA,NA,NA,NA,2018-08-19,252,2018-09-21,156,2018-06-05,311,2018-05-09,228,0,NA,NA,NA,NA,NA,NA
9416,"'P000131323",2018-04-10,"2018-04-23","F","F",2.5,14,5.6,42,NA,NA,NA,NA,NA,NA,"2018041832_1",8,"P",NA,50.4589006555724,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no",NA,"no",NA,"2018-04",-0.491606450682418,-0.530441169375092,-0.00681851723952915,-6.49957322504599,NA,NA,NA,NA,2018-08-23,252,2018-09-21,156,2018-06-09,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9419,"'P000131328",2018-04-12,"2018-04-23","F","F",2.2,12,5,37,"'0007AFD61D",NA,"'0007AFD61D_A",3,"'0007AFD61D_A",3,"2018041832_2",6,"P",NA,80,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2018-04",-0.493163153745248,-0.686442610830576,0.273763043949425,-4.71752747179856,NA,NA,NA,NA,2018-08-25,252,2018-09-21,156,2018-06-11,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9421,"'P000131331",2018-04-11,"2018-04-23","F","F",2.3,13,5.7,38,"'0007B11CF9","'0007B10116","'0007B11CF9_A",3,"'0007B11CF9_A",3,"2018042335_1",22,"P",NA,75,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-04",-0.452851813132682,-0.754440929132512,0.797646731711635,-7.10855034842227,NA,NA,NA,NA,2018-08-24,252,2018-09-21,156,2018-06-10,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9422,"'P000131333",2018-04-12,"2018-04-23","F","F",2.5,12,5.5,39,"'000799CE13","'0007998CA3","'000799CE13_C",4,"'000799CE13_C",4,"2018041839_1",16,"P",NA,66.6666666666667,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2018-04",-0.312540472520116,-0.506441409617673,0.421530419473844,-2.71752747179856,NA,NA,NA,NA,2018-08-25,252,2018-09-21,156,2018-06-11,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9423,"'P000131337",2018-04-12,"2018-04-23","F","F",2.5,12,5.6,39,"'000799CE13","'0007998CA3","'000799CE13_C",4,"'000799CE13_C",4,"2018041839_1",16,"P",NA,66.6666666666667,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2018-04",-0.312540472520116,-0.530441169375092,0.521530419473843,-2.71752747179856,NA,NA,NA,NA,2018-08-25,252,2018-09-21,156,2018-06-11,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9427,"'P000131353",2018-04-12,"2018-04-23","F","F",2.2,11.5,4.2,33,"'0007B04A63","'0007B10312","'0007B04A63_B",3,"'0007B04A63_B",3,"2018042308s",23,"P",NA,0,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2018-04",-0.254408516195512,-0.494444532771221,0.178228292900589,-7.0220160334867,NA,NA,NA,NA,2018-08-25,252,2018-09-21,156,2018-06-11,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9429,"'P000131369",2018-04-14,"2018-04-25","F","F",2.7,12,4.4,35,"'000799FFB1","'000799C5EB","'000799FFB1_A",3,"'000799FFB1_A",3,"2018041816_2",22,"P",NA,57.1428571428571,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.33,0.49,8.62,0.47,0.41,84.44,51.16,61,"2018-05-09",NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2018-04",0.12621416502962,-0.0424440522860595,0.0259956684250075,-6.71752747179856,NA,NA,NA,NA,2018-08-27,252,2018-09-21,156,2018-06-13,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9430,"'P000131372",2018-04-14,"2018-04-25","F","F",2.2,12,4.4,34,"'0007B0E26B","'000799C59B","'0007B0E26B_A",5,"'0007B0E26B_A",6,"2018041816_2",22,"P",NA,22.2222222222222,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2018-04",-0.314097175582946,-0.542444052286059,0.202111980662798,-7.71752747179856,NA,NA,NA,NA,2018-08-27,252,2018-09-21,156,2018-06-13,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9432,"'P000131382",2018-04-12,"2018-04-25","F","F",2.2,14,4.1,36,"'0007B0197D",NA,"'0007B0197D_D",3,"'0007B0197D_D",3,"2018042010_1",25,"P",NA,40,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.74,1.55,12.81,0.41,0.21,84.16,88.28,53.03,"2018-05-09",NA,NA,NA,NA,73,0,0,"no","pale.fur","no",NA,"2018-04",-0.433474494357814,-0.470444773013801,-0.450120643812784,-12.499573225046,NA,NA,NA,NA,2018-08-25,252,2018-09-21,156,2018-06-11,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9434,"'P000131384",2018-04-13,"2018-04-25","F","F",2.3,12.5,5,40,"'0007B0FD2C","'0007B11E32","'0007B0FD2C_A",2,"'0007B0FD2C_A",2,"2018042009_1",25,"P",NA,0,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-04",-0.57222913190755,-0.586442610830576,-0.254585892763947,-3.41303891011042,NA,NA,NA,NA,2018-08-26,252,2018-09-21,156,2018-06-12,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9435,"'P000131386",2018-04-14,"2018-04-27","F","F",2.9,13.5,4.6,40,"'0007B0DDC5","'0007B11F1D","'0007B0DDC5_B",2,"'0007B0DDC5_B",2,"2018042307_2",17,"P",NA,50,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no",NA,"no",NA,"2018-04",0.0277708680924498,0.109556428199102,-0.654585892763948,-6.80406178673413,NA,NA,NA,NA,2018-08-27,252,2018-09-21,156,2018-06-13,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9438,"'P000131389",2018-04-15,"2018-04-27","F","F",2.4,13,4.1,36,"'0007ABA10E","'0007B11F1D","'0007ABA10E_A",2,"'0007ABA10E_A",2,"2018042307_3",17,"P","2019-01-21",33.3333333333333,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.6,0.37,8.7,NA,NA,NA,NA,NA,"2018-05-09",NA,NA,NA,NA,281,0,0,"no",NA,"no",NA,"2018-04",-0.233474494357814,-0.270444773013801,-0.450120643812784,-9.10855034842227,NA,NA,NA,NA,2018-08-28,252,2018-09-21,156,2018-06-14,454,2018-07-03,254,0,NA,NA,NA,2019-01-21,2019-01-21,281
9440,"'P000131392",2018-04-15,"2018-04-27","F","F",2.3,12.5,3.8,38,"'0007ABE022","'0007B122CB","'0007ABE022_A",3,"'0007ABE022_B",3,"2018042012",4,"P",NA,75,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-04",-0.452851813132682,-0.298445493741543,-1.10235326828837,-5.41303891011041,NA,NA,NA,NA,2018-08-28,252,2018-09-21,156,2018-06-14,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9441,"'P000131393",2018-04-15,"2018-04-27","F","F",3.1,13,6.3,46,"'0007B100A3","'000799B0B4","'0007B100A3_E",3,"'0007B100A3_E",3,"2018041814",3,"P",NA,50,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.84,0.93,6.96,NA,NA,NA,NA,NA,"2018-05-09",NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-04",-0.130361088232154,-0.0984394876770276,-0.0112837661906923,0.891449651577726,NA,NA,NA,NA,2018-08-28,252,2018-09-21,156,2018-06-14,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9443,"'P000131395",2018-04-15,"2018-04-27","F","F",2.7,13,6,42,"'0007B100A3","'0007B0FBCD","'0007B100A3_E",3,"'0007B100A3_E",3,"2018041814",3,"P",NA,50,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.84,0.93,6.96,NA,NA,NA,NA,NA,"2018-05-09",NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2018-04",-0.291606450682418,-0.426440208404769,0.393181482760471,-3.10855034842227,NA,NA,NA,NA,2018-08-28,252,2018-09-21,156,2018-06-14,454,2018-07-03,254,0,NA,NA,NA,NA,NA,NA
9453,"'P000131434",2018-04-19,"2018-04-30","F","F",2,12,3.4,30,"'0007B0FEF6","'0007B11F1D","'0007B0FEF6_B",3,"'0007B0FEF6_B",3,"2018042307_4",20,"P","2018-06-08",0,311,228,"spring","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,0,"no",NA,"no",NA,"2018-04",-0.27534253803321,-0.502446454711866,-0.0934227703860389,-11.7175274717986,NA,NA,NA,NA,2018-09-01,252,2018-09-21,156,2018-06-18,454,2018-07-03,254,0,NA,NA,NA,2018-06-08,2018-06-08,50
